,date,open,high,low,close,adj_close,volume,month,est_N1
1056,2019-06-10,50.849998,51.330002,50.279999,50.299999,49.767033000000005,3016600,6,49.836284999999826
1057,2019-06-11,50.560001,51.139998999999996,50.27,50.580002,50.044064,2949000,6,49.767032999999834
1058,2019-06-12,50.59,51.110001000000004,50.419998,50.810001,50.271626,2571600,6,50.04406399999983
1059,2019-06-13,51.110001000000004,52.75,51.07,52.380001,51.824989,4241800,6,50.27162599999982
1060,2019-06-14,52.540001000000004,52.59,51.380001,51.82,51.270920000000004,2535300,6,51.82498899999982
1061,2019-06-17,51.610001000000004,51.700001,51.07,51.18,50.637703,2811200,6,51.27091999999982
1062,2019-06-18,51.43,52.459998999999996,51.16,51.700001,51.152195,3068800,6,50.63770299999982
1063,2019-06-19,52.0,52.099998,50.889998999999996,51.509997999999996,50.964207,3903300,6,51.15219499999982
1064,2019-06-20,51.82,51.91,51.029999,51.52,50.974102,3884300,6,50.964206999999824
1065,2019-06-21,51.52,51.990002000000004,51.119999,51.25,50.706959000000005,4733300,6,50.97410199999983
1066,2019-06-24,51.459998999999996,51.5,50.91,51.220001,50.677279999999996,2384200,6,50.70695899999983
1067,2019-06-25,51.119999,51.610001000000004,50.959998999999996,51.0,50.45961,2954000,6,50.67727999999982
1068,2019-06-26,51.07,51.380001,50.349998,50.700001,50.162791999999996,3847600,6,50.45960999999983
1069,2019-06-27,50.759997999999996,51.470001,50.5,50.740002000000004,50.20237,3856700,6,50.162791999999826
1070,2019-06-28,50.959998999999996,51.18,50.650002,50.779999,50.24194,5965400,6,50.20236999999983
1071,2019-07-01,51.200001,51.830002,51.049999,51.540001000000004,50.993893,3350600,7,50.24193999999983
1072,2019-07-02,51.91,52.25,51.029999,51.43,50.885056,2909300,7,50.99389299999983
1073,2019-07-03,51.77,52.23,51.580002,51.889998999999996,51.340179,2717000,7,50.885055999999835
1074,2019-07-05,51.849998,52.25,51.459998999999996,51.880001,51.330284000000006,2113200,7,51.34017899999983
1075,2019-07-08,51.599998,52.290001000000004,51.41,52.080002,51.528172,3164700,7,51.33028399999984
1076,2019-07-09,51.709998999999996,52.240002000000004,51.470001,51.689999,51.1423,3121800,7,51.52817199999984
1077,2019-07-10,51.91,52.34,51.720001,51.860001000000004,51.310497,3224000,7,51.14229999999985
1078,2019-07-11,52.169998,52.23,51.77,51.84,51.29071,2094500,7,51.31049699999985
1079,2019-07-12,52.0,52.810001,51.82,52.509997999999996,51.953606,2643100,7,51.29070999999985
1080,2019-07-15,52.349998,53.0,52.18,52.259997999999996,51.706261,3191400,7,51.95360599999986
1081,2019-07-16,52.279999,53.790001000000004,52.279999,53.279999,52.71545,3601100,7,51.70626099999985
1082,2019-07-17,53.130001,53.130001,52.27,52.299999,51.745838,3712800,7,52.71544999999985
1083,2019-07-18,52.169998,52.73,51.900002,52.439999,51.884353999999995,2969400,7,51.74583799999986
1084,2019-07-19,52.529999,52.93,52.0,52.02,51.468803,4285500,7,51.88435399999985
1085,2019-07-22,52.310001,53.099998,52.27,52.68,52.121811,3567200,7,51.46880299999986
1086,2019-07-23,52.75,54.25,52.73,54.119999,53.546551,3399900,7,52.12181099999986
1087,2019-07-24,54.0,54.939999,53.849998,54.720001,54.140193999999994,4756600,7,53.54655099999986
1088,2019-07-25,53.330002,55.939999,52.41,54.91,54.328182,8684100,7,54.14019399999986
1089,2019-07-26,54.860001000000004,54.860001000000004,53.139998999999996,53.25,52.685772,5835400,7,54.32818199999987
1090,2019-07-29,53.150002,53.689999,52.689999,52.880001,52.319695,3785900,7,52.68577199999987
1091,2019-07-30,52.549999,52.799999,52.150002,52.549999,51.993187,2794400,7,52.31969499999987
1092,2019-07-31,52.549999,52.709998999999996,51.389998999999996,51.529999,50.983996999999995,4985500,7,51.99318699999986
1093,2019-08-01,51.529999,52.279999,50.419998,50.959998999999996,50.420035999999996,4588000,8,50.98399699999985
1094,2019-08-02,50.84,50.970001,50.25,50.619999,50.083633,3142500,8,50.42003599999986
1095,2019-08-05,50.0,50.0,48.400002,48.959998999999996,48.441227000000005,5156500,8,50.083632999999864
1096,2019-08-06,49.389998999999996,49.790001000000004,49.049999,49.709998999999996,49.183277000000004,3234900,8,48.44122699999988
1097,2019-08-07,49.18,50.169998,48.77,49.93,49.400948,3592400,8,49.18327699999988
1098,2019-08-08,50.240002000000004,50.799999,49.91,50.490002000000004,49.955017,3673100,8,49.400947999999886
1099,2019-08-09,50.23,50.759997999999996,50.060001,50.450001,49.915440000000004,2594300,8,49.955016999999884
1100,2019-08-12,50.02,50.150002,49.540001000000004,50.049999,49.51968,2051000,8,49.91543999999989
1101,2019-08-13,49.400002,50.950001,49.360001000000004,49.919998,49.391052,3240500,8,49.519679999999894
1102,2019-08-14,49.419998,49.439999,48.220001,48.759997999999996,48.243347,3653800,8,49.391051999999895
1103,2019-08-15,48.91,49.040001000000004,48.09,48.209998999999996,47.699172999999995,2935600,8,48.243346999999886
1104,2019-08-16,48.700001,50.009997999999996,48.549999,49.790001000000004,49.262432000000004,2997200,8,47.69917299999989
1105,2019-08-19,50.330002,50.950001,50.299999,50.639998999999996,50.103424,3540100,8,49.2624319999999
1106,2019-08-20,50.450001,50.470001,49.73,50.02,49.666534000000006,2296900,8,50.10342399999989
1107,2019-08-21,50.41,50.889998999999996,50.349998,50.59,50.232506,2096500,8,49.66653399999989
1108,2019-08-22,50.810001,51.57,50.66,51.189999,50.828266,3470200,8,50.232505999999894
1109,2019-08-23,50.950001,51.939999,50.23,50.560001,50.202723999999996,4692100,8,50.8282659999999
1110,2019-08-26,50.939999,51.16,50.240002000000004,50.689999,50.331802,3608800,8,50.20272399999989
1111,2019-08-27,50.970001,51.119999,50.189999,50.490002000000004,50.133217,2519100,8,50.33180199999989
1112,2019-08-28,50.240002000000004,51.52,50.119999,51.16,50.798481,2614900,8,50.133216999999895
1113,2019-08-29,51.66,52.389998999999996,51.610001000000004,52.299999,51.930424,3851800,8,50.798480999999896
1114,2019-08-30,52.599998,53.189999,52.18,52.32,51.950283,3274700,8,51.930423999999896
1115,2019-09-03,51.889998999999996,52.240002000000004,50.91,51.380001,51.016926,4298000,9,51.950282999999885
1116,2019-09-04,51.830002,52.290001000000004,51.009997999999996,52.099998,51.731838,3167000,9,51.016925999999884
1117,2019-09-05,52.599998,53.130001,52.439999,52.52,52.148872,3236100,9,51.73183799999988
1118,2019-09-06,52.75,53.150002,52.080002,52.139998999999996,51.771557,2773600,9,52.148871999999876
1119,2019-09-09,52.139998999999996,53.299999,51.82,53.080002,52.704914,3127600,9,51.77155699999987
1120,2019-09-10,53.290001000000004,53.630001,52.880001,53.380001,53.00279200000001,3196200,9,52.704913999999874
1121,2019-09-11,53.470001,54.860001000000004,53.040001000000004,54.709998999999996,54.323395,5496000,9,53.002791999999886
1122,2019-09-12,54.790001000000004,55.470001,54.299999,54.98,54.591483999999994,2963500,9,54.323394999999884
1123,2019-09-13,55.98,56.349998,55.650002,55.790001000000004,55.395763,4400800,9,54.59148399999987
1124,2019-09-16,54.389998999999996,55.860001000000004,54.060001,55.810001,55.415623,4727300,9,55.39576299999989
1125,2019-09-17,55.25,56.279999,55.209998999999996,55.73,55.336189000000005,4270200,9,55.41562299999988
1126,2019-09-18,55.700001,56.490002000000004,55.599998,56.23,55.832653,4514200,9,55.33618899999989
1127,2019-09-19,56.09,56.209998999999996,55.060001,55.080002,54.69078100000001,4054800,9,55.832652999999894
1128,2019-09-20,55.16,55.439999,54.27,54.490002000000004,54.10495,7034800,9,54.690780999999895
1129,2019-09-23,54.349998,54.759997999999996,53.959998999999996,54.48,54.09502,2910200,9,54.104949999999896
1130,2019-09-24,54.939999,55.18,54.07,54.73,54.343254,3402100,9,54.09501999999989
1131,2019-09-25,54.759997999999996,55.34,54.52,54.82,54.43261700000001,2118900,9,54.343253999999895
1132,2019-09-26,54.869999,55.18,54.439999,54.580002,54.194313,2528900,9,54.43261699999991
1133,2019-09-27,54.900002,55.169998,54.060001,54.34,53.956013,3160700,9,54.194312999999894
1134,2019-09-30,54.400002,54.689999,53.73,54.009997999999996,53.628338,3712900,9,53.95601299999989
1135,2019-10-01,54.290001000000004,54.900002,53.290001000000004,53.369999,52.992863,4204900,10,53.628337999999886
1136,2019-10-02,52.720001,53.0,51.189999,52.040001000000004,51.672264,5131400,10,52.992862999999886
1137,2019-10-03,52.040001000000004,52.439999,51.259997999999996,52.259997999999996,51.890705,4079200,10,51.672263999999885
1138,2019-10-04,52.16,52.990002000000004,52.16,52.790001000000004,52.416962,2779800,10,51.89070499999988
1139,2019-10-07,53.0,53.450001,52.779999,53.040001000000004,52.665195,2775100,10,52.416961999999884
1140,2019-10-08,52.73,53.720001,52.41,53.029999,52.655266000000005,3751400,10,52.66519499999988
1141,2019-10-09,53.57,54.139998999999996,53.130001,53.490002000000004,53.112019,3698600,10,52.655265999999884
1142,2019-10-10,52.700001,53.84,52.599998,53.669998,53.290741000000004,2822400,10,53.11201899999987
1143,2019-10-11,54.369999,54.610001000000004,53.880001,53.919998,53.538975,3032800,10,53.290740999999876
1144,2019-10-14,53.720001,54.299999,53.720001,54.029999,53.648196999999996,1932800,10,53.53897499999987
1145,2019-10-15,53.990002000000004,54.779999,53.650002,54.16,53.777283,3505800,10,53.64819699999986
1146,2019-10-16,54.16,54.599998,53.66,53.669998,53.290741000000004,4356100,10,53.777282999999855
1147,2019-10-17,54.049999,54.209998999999996,53.689999,53.860001000000004,53.479401,3872500,10,53.29074099999987
1148,2019-10-18,53.869999,54.720001,53.450001,53.48,53.102084999999995,7672900,10,53.479400999999875
1149,2019-10-21,54.310001,54.310001,53.139998999999996,53.23,52.853851,6836000,10,53.10208499999987
1150,2019-10-22,53.119999,53.509997999999996,52.290001000000004,52.919998,52.546043000000004,5598400,10,52.85385099999987
1151,2019-10-23,52.93,53.41,52.66,53.240002000000004,52.863785,5038300,10,52.54604299999988
1152,2019-10-24,54.200001,57.099998,54.0,56.290001000000004,55.892231,10462200,10,52.86378499999987
1153,2019-10-25,56.07,56.799999,55.73,56.740002000000004,56.339054000000004,4043800,10,55.892230999999875
1154,2019-10-28,56.919998,57.82,56.830002,57.639998999999996,57.232689,5439200,10,56.33905399999987
1155,2019-10-29,57.610001000000004,57.900002,57.150002,57.209998999999996,56.80572900000001,3074800,10,57.232688999999866
1156,2019-10-30,57.189999,57.27,56.48,57.040001000000004,56.636931999999995,2280500,10,56.805728999999864
1157,2019-10-31,56.549999,56.639998999999996,55.73,56.130001,55.733364,2555200,10,56.63693199999985
1158,2019-11-01,56.34,56.369999,55.849998,56.259997999999996,55.862442,2364500,11,55.73336399999986
1159,2019-11-04,56.529999,56.990002000000004,56.369999,56.98,56.577351,2368000,11,55.86244199999987
1160,2019-11-05,57.16,57.98,57.009997999999996,57.880001,57.470997,2897900,11,56.577350999999865
1161,2019-11-06,57.900002,57.900002,57.040001000000004,57.860001000000004,57.451138,2649200,11,57.47099699999986
1162,2019-11-07,58.0,58.5,57.860001000000004,58.240002000000004,57.828453,2860900,11,57.45113799999986
1163,2019-11-08,58.200001,58.349998,57.889998999999996,58.18,57.768875,2520600,11,57.82845299999987
1164,2019-11-11,58.009997999999996,58.299999,57.200001,58.259997999999996,57.84830899999999,3172600,11,57.76887499999986
1165,2019-11-12,58.34,58.41,57.669998,57.849998,57.441204000000006,1936000,11,57.84830899999985
1166,2019-11-13,57.599998,57.84,57.450001,57.59,57.183043999999995,1817900,11,57.441203999999864
1167,2019-11-14,57.240002000000004,57.720001,57.080002,57.630001,57.222763,1901400,11,57.183043999999846
1168,2019-11-15,57.889998999999996,58.150002,57.68,57.790001000000004,57.38163,1647700,11,57.222762999999844
1169,2019-11-18,57.68,57.799999,57.200001,57.779999,57.3717,2205200,11,57.381629999999845
1170,2019-11-19,57.990002000000004,58.049999,57.299999,57.549999,57.143322,2103400,11,57.371699999999834
1171,2019-11-20,57.330002,57.490002000000004,56.259997999999996,56.830002,56.428417,3125800,11,57.143321999999834
1172,2019-11-21,56.849998,57.07,56.540001000000004,56.59,56.190109,2125900,11,56.42841699999984
1173,2019-11-22,56.810001,57.119999,56.599998,57.009997999999996,56.60714,1530200,11,56.19010899999983
1174,2019-11-25,57.200001,57.77,56.84,57.560001,57.153255,2076400,11,56.60713999999982
1175,2019-11-26,57.779999,57.889998999999996,57.119999,57.59,57.183043999999995,2665400,11,57.15325499999982
1176,2019-11-27,57.669998,57.950001,57.389998999999996,57.75,57.341910999999996,1627000,11,57.18304399999981
1177,2019-11-29,57.75,57.950001,57.470001,57.639998999999996,57.232689,1098400,11,57.34191099999981
1178,2019-12-02,57.599998,57.799999,56.700001,56.720001,56.31919499999999,2977200,12,57.23268899999981
1179,2019-12-03,56.200001,56.34,55.619999,55.93,55.534775,3669100,12,56.3191949999998
1180,2019-12-04,56.080002,56.549999,55.759997999999996,55.779999,55.385830000000006,3379700,12,55.53477499999981
1181,2019-12-05,56.049999,56.18,55.490002000000004,55.529999,55.1376,2791700,12,55.38582999999982
1182,2019-12-06,55.82,56.27,55.77,55.939999,55.544704,2257000,12,55.137599999999814
1183,2019-12-09,55.810001,55.939999,55.41,55.470001,55.078026,2553700,12,55.54470399999982
1184,2019-12-10,55.290001000000004,55.580002,54.759997999999996,54.91,54.699481999999996,2785000,12,55.07802599999982
1185,2019-12-11,54.540001000000004,54.849998,53.810001,54.0,53.79296899999999,4881300,12,54.69948199999981
1186,2019-12-12,54.459998999999996,55.419998,54.16,54.490002000000004,54.281093999999996,4054800,12,53.79296899999981
1187,2019-12-13,54.34,54.849998,54.130001,54.150002,53.942398,2705400,12,54.281093999999804
1188,2019-12-16,54.549999,54.93,54.34,54.349998,54.141628000000004,3293900,12,53.9423979999998
1189,2019-12-17,54.299999,55.110001000000004,54.02,54.18,53.972279,3965600,12,54.1416279999998
1190,2019-12-18,54.349998,54.540001000000004,53.43,53.599998,53.394501,3930600,12,53.972278999999794
1191,2019-12-19,53.509997999999996,54.200001,53.509997999999996,54.080002,53.872665000000005,3833800,12,53.39450099999979
1192,2019-12-20,54.279999,54.700001,54.009997999999996,54.630001,54.42055500000001,7819700,12,53.872664999999806
1193,2019-12-23,54.810001,56.09,54.669998,55.25,55.038177000000005,7845800,12,54.420554999999815
1194,2019-12-24,55.27,55.32,54.669998,54.939999,54.729366000000006,1326400,12,55.03817699999982
1195,2019-12-26,54.939999,55.34,54.599998,54.900002,54.689522,1930800,12,54.729365999999814
1196,2019-12-27,54.970001,55.0,54.060001,54.32,54.111743999999995,3348200,12,54.689521999999805
1197,2019-12-30,54.32,54.400002,53.82,54.080002,53.872665000000005,2696300,12,54.1117439999998
1198,2019-12-31,54.040001000000004,54.119999,53.82,53.98,53.773044999999996,2881100,12,53.872664999999806
1199,2020-01-02,54.380001,54.869999,54.290001000000004,54.84,54.629749,3713000,1,53.773044999999804
1200,2020-01-03,53.599998,54.419998,53.040001000000004,54.349998,54.141628000000004,3536100,1,54.629748999999805
1201,2020-01-06,53.689999,54.560001,53.48,54.130001,53.922474,4200300,1,54.141627999999805
1202,2020-01-07,54.330002,54.400002,53.880001,54.290001000000004,54.08186,2997600,1,53.9224739999998
1203,2020-01-08,53.68,54.66,53.639998999999996,54.369999,54.161549,4103100,1,54.0818599999998
1204,2020-01-09,54.5,54.82,54.200001,54.299999,54.09182,3850700,1,54.1615489999998
1205,2020-01-10,54.349998,54.400002,53.689999,53.939999,53.7332,4051400,1,54.09181999999979
1206,2020-01-13,53.939999,54.080002,53.610001000000004,53.990002000000004,53.783009,3958600,1,53.7331999999998
1207,2020-01-14,54.580002,55.18,54.34,54.490002000000004,54.281093999999996,5007400,1,53.78300899999981
1208,2020-01-15,54.290001000000004,55.099998,54.119999,55.029999,54.819019,4097100,1,54.281093999999804
1209,2020-01-16,55.380001,55.68,55.080002,55.299999,55.087986,2950500,1,54.8190189999998
1210,2020-01-17,55.41,55.490002000000004,54.759997999999996,55.009997999999996,54.799094999999994,3999900,1,55.0879859999998
1211,2020-01-21,54.630001,55.07,53.18,53.540001000000004,53.334736,6753500,1,54.799094999999795
1212,2020-01-22,53.900002,54.279999,53.459998999999996,53.48,53.274963,5303600,1,53.33473599999979
1213,2020-01-23,53.0,55.459998999999996,51.849998,55.400002,55.187603,6784500,1,53.274962999999794
1214,2020-01-24,55.610001000000004,56.560001,54.959998999999996,56.549999,56.33319100000001,7995100,1,55.1876029999998
1215,2020-01-27,55.23,56.66,55.150002,56.25,56.034344,8275100,1,56.33319099999979
1216,2020-01-28,56.59,57.73,56.389998999999996,57.599998,57.379166000000005,6242300,1,56.034343999999784
1217,2020-01-29,57.75,58.189999,56.82,56.889998999999996,56.671890000000005,6666000,1,57.37916599999979
1218,2020-01-30,55.310001,56.470001,55.220001,55.830002,55.61595500000001,5129600,1,56.671889999999784
1219,2020-01-31,55.619999,55.919998,54.630001,54.98,54.769211,5552100,1,55.615954999999786
1220,2020-02-03,55.41,55.73,54.689999,55.220001,55.008293,4071100,2,54.76921099999978
1221,2020-02-04,55.990002000000004,56.369999,55.5,55.68,55.466530000000006,3619400,2,55.00829299999978
1222,2020-02-05,56.43,57.23,56.119999,56.950001,56.73165899999999,3162700,2,55.466529999999786
1223,2020-02-06,57.380001,58.009997999999996,57.080002,57.720001,57.498711,4332000,2,56.73165899999978
1224,2020-02-07,57.459998999999996,57.709998999999996,56.990002000000004,57.259997999999996,57.04046999999999,2703600,2,57.49871099999979
1225,2020-02-10,57.200001,57.490002000000004,56.529999,57.419998,57.199856000000004,2882100,2,57.040469999999786
1226,2020-02-11,57.82,58.59,57.59,57.93,57.707905000000004,2848600,2,57.19985599999979
1227,2020-02-12,58.27,58.66,58.0,58.48,58.25579499999999,2234200,2,57.70790499999979
1228,2020-02-13,58.060001,58.689999,57.849998,58.540001000000004,58.315563,2401800,2,58.255794999999786
1229,2020-02-14,58.68,58.830002,57.889998999999996,57.970001,57.747749,2481800,2,58.315562999999784
1230,2020-02-18,58.0,58.34,57.380001,57.599998,57.379166000000005,3086600,2,57.747748999999786
1231,2020-02-19,57.68,57.740002000000004,57.060001,57.110001000000004,56.891048,2135100,2,57.3791659999998
1232,2020-02-20,57.040001000000004,57.509997999999996,56.709998999999996,56.939999,56.721699,2924800,2,56.89104799999979
1233,2020-02-21,56.529999,56.799999,55.459998999999996,56.529999,56.31327099999999,2324600,2,56.72169899999979
1234,2020-02-24,54.869999,54.990002000000004,53.349998,54.110001000000004,53.90255,7538400,2,56.31327099999979
1235,2020-02-25,54.41,54.5,49.549999,49.66,49.469608,9351700,2,53.902549999999785
1236,2020-02-26,50.09,50.48,48.080002,48.900002,48.712524,9286300,2,49.46960799999979
1237,2020-02-27,47.150002,49.209998999999996,45.639998999999996,46.630001,46.451225,10355900,2,48.712523999999796
1238,2020-02-28,45.07,46.77,44.98,46.189999,46.012913,11854000,2,46.451224999999795
1239,2020-03-02,46.540001000000004,47.18,44.34,46.950001,46.77,9043200,3,46.01291299999979
1240,2020-03-03,47.540001000000004,48.389998999999996,45.049999,45.209998999999996,45.209998999999996,7338100,3,46.7699999999998
1241,2020-03-04,45.889998999999996,47.07,44.860001000000004,46.93,46.93,8990300,3,45.20999899999979
1242,2020-03-05,45.060001,45.700001,44.18,45.25,45.25,10774800,3,46.929999999999794
1243,2020-03-06,43.560001,46.799999,42.720001,45.73,45.73,10708100,3,45.249999999999794
1244,2020-03-09,42.889998999999996,45.610001000000004,42.720001,43.619999,43.619999,9602300,3,45.72999999999979
1245,2020-03-10,45.279999,45.849998,42.509997999999996,45.560001,45.560001,9366900,3,43.6199989999998
1246,2020-03-11,43.990002000000004,44.380001,41.630001,42.490002000000004,42.490002000000004,10508900,3,45.56000099999981
1247,2020-03-12,39.330002,40.599998,35.610001000000004,36.07,36.07,16353400,3,42.490001999999805
1248,2020-03-13,39.189999,41.279999,36.310001,41.279999,41.279999,14308800,3,36.069999999999794
1249,2020-03-16,36.5,39.450001,35.849998,37.52,37.52,15849900,3,41.2799989999998
1250,2020-03-17,38.209998999999996,40.689999,36.0,38.25,38.25,8133500,3,37.519999999999804
1251,2020-03-18,35.779999,36.419998,29.15,35.150002,35.150002,14219600,3,38.24999999999981
1252,2020-03-19,34.650002,35.049999,30.5,30.860001,30.860001,18052600,3,35.1500019999998
1253,2020-03-20,32.060001,33.950001,29.65,31.940001000000002,31.940001000000002,12617900,3,30.860000999999798
1254,2020-03-23,31.690001000000002,34.490002000000004,30.25,33.73,33.73,9616800,3,31.9400009999998
1255,2020-03-24,38.200001,39.130001,36.049999,37.66,37.66,12803100,3,33.7299999999998
1256,2020-03-25,41.52,41.73,37.310001,39.400002,39.400002,16346700,3,37.65999999999979
1257,2020-03-26,40.900002,43.560001,40.060001,41.23,41.23,8986300,3,39.4000019999998
1258,2020-03-27,39.84,40.139998999999996,36.099998,36.380001,36.380001,8290200,3,41.22999999999979
