,date,open,high,low,close,adj_close,volume,month,est_N1
1036,2019-05-10,83.5,85.190002,80.989998,84.790001,84.790001,2841900,5,84.1200029999995
1037,2019-05-13,83.029999,83.190002,81.440002,82.07,82.07,3908100,5,84.7900009999995
1038,2019-05-14,82.260002,83.769997,81.93,83.449997,83.449997,1928500,5,82.0699999999995
1039,2019-05-15,82.400002,83.269997,81.33000200000001,82.349998,82.349998,2371000,5,83.44999699999948
1040,2019-05-16,82.41999799999999,83.650002,82.050003,82.58000200000001,82.58000200000001,1803300,5,82.34999799999949
1041,2019-05-17,82.129997,82.470001,81.230003,81.5,81.5,2857900,5,82.5800019999995
1042,2019-05-20,81.389999,82.480003,81.0,81.739998,81.739998,2355600,5,81.49999999999949
1043,2019-05-21,82.5,83.370003,82.41999799999999,82.970001,82.970001,2162600,5,81.7399979999995
1044,2019-05-22,82.400002,83.0,81.699997,81.879997,81.879997,1505800,5,82.9700009999995
1045,2019-05-23,81.300003,81.959999,79.769997,80.910004,80.910004,2231100,5,81.87999699999952
1046,2019-05-24,81.25,81.75,80.470001,80.790001,80.790001,2266300,5,80.9100039999995
1047,2019-05-28,80.5,80.790001,79.660004,79.900002,79.900002,2242100,5,80.79000099999952
1048,2019-05-29,79.5,79.529999,78.099998,79.25,79.25,3133100,5,79.90000199999953
1049,2019-05-30,79.290001,80.400002,79.040001,79.470001,79.470001,1528900,5,79.24999999999952
1050,2019-05-31,78.519997,79.519997,77.400002,77.650002,77.650002,3553800,5,79.47000099999951
1051,2019-06-03,77.379997,78.730003,77.349998,77.720001,77.720001,2065200,6,77.65000199999952
1052,2019-06-04,78.860001,80.66999799999999,78.550003,80.519997,80.519997,3026500,6,77.72000099999951
1053,2019-06-05,80.940002,81.980003,80.489998,81.849998,81.849998,2002500,6,80.5199969999995
1054,2019-06-06,83.139999,84.010002,81.93,82.959999,82.959999,2390200,6,81.8499979999995
1055,2019-06-07,83.089996,84.849998,83.089996,83.269997,83.269997,1475700,6,82.9599989999995
1056,2019-06-10,83.620003,84.540001,82.57,82.66999799999999,82.66999799999999,1697800,6,83.26999699999952
1057,2019-06-11,83.339996,83.779999,82.07,82.769997,82.769997,1894400,6,82.6699979999995
1058,2019-06-12,82.860001,84.290001,82.839996,83.790001,83.790001,1999800,6,82.7699969999995
1059,2019-06-13,84.050003,87.739998,84.050003,87.110001,87.110001,3864900,6,83.79000099999949
1060,2019-06-14,87.07,87.910004,86.010002,87.120003,87.120003,1652500,6,87.11000099999949
1061,2019-06-17,87.269997,87.559998,86.309998,86.769997,86.769997,1820600,6,87.1200029999995
1062,2019-06-18,87.41999799999999,88.660004,87.110001,87.400002,87.400002,1694100,6,86.7699969999995
1063,2019-06-19,87.760002,88.879997,87.139999,88.660004,88.660004,2091600,6,87.4000019999995
1064,2019-06-20,89.32,89.410004,85.889999,87.139999,87.139999,3261900,6,88.6600039999995
1065,2019-06-21,86.309998,88.160004,86.309998,86.720001,86.720001,2461900,6,87.13999899999949
1066,2019-06-24,86.779999,87.110001,86.059998,86.550003,86.550003,1507800,6,86.7200009999995
1067,2019-06-25,86.629997,87.230003,84.809998,85.059998,85.059998,2480900,6,86.55000299999952
1068,2019-06-26,85.379997,85.809998,84.75,85.33000200000001,85.33000200000001,2034700,6,85.0599979999995
1069,2019-06-27,85.650002,86.860001,85.129997,86.43,86.43,1394800,6,85.33000199999951
1070,2019-06-28,86.660004,87.739998,86.660004,87.550003,87.550003,3025400,6,86.42999999999952
1071,2019-07-01,88.839996,89.720001,87.769997,88.449997,88.449997,4016500,7,87.55000299999952
1072,2019-07-02,89.209999,90.0,87.949997,88.870003,88.870003,2237200,7,88.44999699999951
1073,2019-07-03,89.139999,91.08000200000001,89.139999,90.66999799999999,90.66999799999999,1647100,7,88.87000299999951
1074,2019-07-05,90.389999,90.949997,89.07,90.589996,90.589996,3227300,7,90.66999799999951
1075,2019-07-08,90.160004,91.480003,90.099998,90.66999799999999,90.66999799999999,2514600,7,90.5899959999995
1076,2019-07-09,90.379997,90.93,89.209999,89.459999,89.459999,3912800,7,90.6699979999995
1077,2019-07-10,90.309998,91.07,88.91999799999999,89.510002,89.510002,2395300,7,89.4599989999995
1078,2019-07-11,89.510002,90.599998,89.0,89.480003,89.480003,2262300,7,89.51000199999952
1079,2019-07-12,89.699997,91.519997,89.629997,91.230003,91.230003,2894800,7,89.48000299999951
1080,2019-07-15,91.599998,92.43,91.150002,91.32,91.32,2388300,7,91.23000299999951
1081,2019-07-16,91.809998,94.5,91.800003,93.91999799999999,93.91999799999999,4706100,7,91.3199999999995
1082,2019-07-17,94.029999,95.25,92.339996,94.779999,94.779999,6019500,7,93.91999799999951
1083,2019-07-18,94.32,95.480003,93.879997,95.279999,95.279999,3300500,7,94.77999899999952
1084,2019-07-19,95.379997,96.029999,93.540001,93.83000200000001,93.83000200000001,3360700,7,95.27999899999952
1085,2019-07-22,94.07,95.059998,93.769997,93.83000200000001,93.83000200000001,2305100,7,93.83000199999952
1086,2019-07-23,94.139999,94.980003,93.75,94.93,94.93,2105100,7,93.83000199999952
1087,2019-07-24,94.910004,95.459999,94.239998,95.110001,95.110001,2344400,7,94.92999999999952
1088,2019-07-25,94.190002,95.110001,92.959999,93.93,93.93,3196100,7,95.1100009999995
1089,2019-07-26,94.019997,94.440002,93.230003,93.360001,93.360001,1684800,7,93.92999999999951
1090,2019-07-29,93.440002,94.050003,93.129997,93.440002,93.440002,1957100,7,93.3600009999995
1091,2019-07-30,92.83000200000001,93.970001,92.480003,93.93,93.93,1717200,7,93.4400019999995
1092,2019-07-31,93.559998,93.82,91.480003,91.910004,91.910004,2125300,7,93.92999999999948
1093,2019-08-01,92.029999,93.040001,89.730003,90.489998,90.489998,2518700,8,91.91000399999947
1094,2019-08-02,90.010002,90.25,88.83000200000001,89.43,89.43,2281800,8,90.48999799999946
1095,2019-08-05,88.879997,88.879997,84.800003,85.589996,85.589996,3721800,8,89.42999999999945
1096,2019-08-06,85.910004,86.57,84.970001,85.459999,85.459999,2369900,8,85.58999599999945
1097,2019-08-07,84.720001,86.959999,84.029999,86.480003,86.480003,2380100,8,85.45999899999946
1098,2019-08-08,86.709999,87.980003,86.589996,87.629997,87.629997,1419900,8,86.48000299999946
1099,2019-08-09,87.459999,87.83000200000001,86.099998,86.980003,86.980003,2078700,8,87.62999699999945
1100,2019-08-12,86.239998,86.239998,83.949997,84.709999,84.709999,2185000,8,86.98000299999944
1101,2019-08-13,84.150002,86.279999,83.529999,84.559998,84.559998,2662800,8,84.70999899999943
1102,2019-08-14,83.050003,83.58000200000001,80.779999,81.949997,81.949997,3250500,8,84.55999799999942
1103,2019-08-15,82.040001,82.230003,80.83000200000001,81.620003,81.620003,3225800,8,81.94999699999944
1104,2019-08-16,82.25,83.309998,81.839996,82.940002,82.940002,2260500,8,81.62000299999943
1105,2019-08-19,84.019997,84.93,83.809998,83.889999,83.889999,2268800,8,82.94000199999942
1106,2019-08-20,83.650002,84.43,83.209999,84.029999,84.029999,1495000,8,83.8899989999994
1107,2019-08-21,84.66999799999999,85.66999799999999,84.629997,85.290001,85.290001,1672600,8,84.02999899999939
1108,2019-08-22,85.300003,85.870003,84.690002,85.559998,85.559998,1310100,8,85.29000099999939
1109,2019-08-23,85.059998,85.650002,82.220001,82.529999,82.529999,3674600,8,85.5599979999994
1110,2019-08-26,83.41999799999999,83.629997,82.449997,83.58000200000001,83.58000200000001,1851400,8,82.52999899999942
1111,2019-08-27,84.279999,84.709999,81.75,81.940002,81.940002,2213800,8,83.58000199999944
1112,2019-08-28,81.519997,82.989998,81.16999799999999,82.449997,82.449997,2299500,8,81.94000199999945
1113,2019-08-29,83.230003,85.129997,83.230003,84.690002,84.690002,4085100,8,82.44999699999944
1114,2019-08-30,85.199997,85.68,84.089996,84.309998,84.309998,1928900,8,84.69000199999945
1115,2019-09-03,83.639999,83.760002,82.25,83.150002,83.150002,2350100,9,84.30999799999942
1116,2019-09-04,83.0,84.860001,83.0,83.910004,83.910004,2737800,9,83.15000199999942
1117,2019-09-05,84.690002,86.870003,84.690002,85.839996,85.839996,2968900,9,83.91000399999942
1118,2019-09-06,86.370003,87.440002,86.199997,86.300003,86.300003,2345100,9,85.83999599999943
1119,2019-09-09,86.489998,87.730003,85.910004,87.33000200000001,87.33000200000001,2123100,9,86.30000299999942
1120,2019-09-10,87.199997,87.790001,86.610001,87.559998,87.559998,1711700,9,87.33000199999941
1121,2019-09-11,87.620003,88.870003,87.16999799999999,88.379997,88.379997,2431500,9,87.55999799999941
1122,2019-09-12,88.68,89.83000200000001,88.550003,89.379997,89.379997,2724700,9,88.37999699999942
1123,2019-09-13,90.410004,91.839996,89.75,91.349998,91.349998,3000700,9,89.37999699999943
1124,2019-09-16,88.300003,90.129997,88.16999799999999,88.760002,88.760002,3438200,9,91.34999799999943
1125,2019-09-17,89.379997,91.260002,88.790001,89.980003,89.980003,3553500,9,88.76000199999945
1126,2019-09-18,89.699997,90.290001,88.940002,90.230003,90.230003,2153000,9,89.98000299999943
1127,2019-09-19,90.349998,90.620003,89.18,89.41999799999999,89.41999799999999,2348800,9,90.23000299999943
1128,2019-09-20,89.470001,90.050003,88.91999799999999,89.089996,89.089996,2654900,9,89.41999799999941
1129,2019-09-23,88.620003,88.879997,87.41999799999999,88.209999,88.209999,3082500,9,89.08999599999942
1130,2019-09-24,88.970001,89.199997,87.510002,88.300003,88.300003,1545100,9,88.2099989999994
1131,2019-09-25,88.239998,89.879997,88.239998,89.16999799999999,89.16999799999999,1729500,9,88.30000299999942
1132,2019-09-26,89.379997,89.550003,87.769997,88.449997,88.449997,1282400,9,89.1699979999994
1133,2019-09-27,88.849998,90.300003,87.82,88.139999,88.139999,1654400,9,88.4499969999994
1134,2019-09-30,88.400002,88.980003,87.910004,88.410004,88.410004,1939400,9,88.13999899999942
1135,2019-10-01,89.150002,90.190002,87.230003,87.839996,87.839996,2419800,10,88.41000399999943
1136,2019-10-02,86.0,86.849998,82.059998,83.690002,83.690002,4212200,10,87.83999599999943
1137,2019-10-03,83.610001,83.610001,80.870003,83.269997,83.269997,2727000,10,83.69000199999944
1138,2019-10-04,83.529999,84.470001,83.120003,84.290001,84.290001,1936000,10,83.26999699999944
1139,2019-10-07,83.610001,85.260002,83.610001,84.849998,84.849998,2083900,10,84.29000099999944
1140,2019-10-08,84.25,86.120003,83.900002,84.690002,84.690002,2548000,10,84.84999799999942
1141,2019-10-09,85.739998,87.510002,85.730003,86.459999,86.459999,3124200,10,84.69000199999942
1142,2019-10-10,85.389999,87.760002,84.730003,87.339996,87.339996,2701100,10,86.4599989999994
1143,2019-10-11,88.519997,89.129997,87.120003,87.150002,87.150002,2455700,10,87.3399959999994
1144,2019-10-14,87.110001,87.150002,86.239998,86.970001,86.970001,3421900,10,87.15000199999939
1145,2019-10-15,87.279999,88.660004,86.68,87.879997,87.879997,4348500,10,86.97000099999937
1146,2019-10-16,89.349998,90.839996,88.220001,89.699997,89.699997,6780700,10,87.87999699999938
1147,2019-10-17,90.199997,90.410004,88.93,89.459999,89.459999,2482000,10,89.69999699999937
1148,2019-10-18,89.43,90.760002,89.33000200000001,90.089996,90.089996,2722400,10,89.45999899999936
1149,2019-10-21,90.489998,91.5,90.489998,90.779999,90.779999,2045100,10,90.08999599999935
1150,2019-10-22,90.68,91.050003,89.620003,89.709999,89.709999,1997000,10,90.77999899999934
1151,2019-10-23,89.650002,90.16999799999999,88.949997,89.900002,89.900002,1640600,10,89.70999899999933
1152,2019-10-24,90.589996,91.510002,89.220001,89.809998,89.809998,2283500,10,89.90000199999933
1153,2019-10-25,89.68,91.839996,89.66999799999999,91.639999,91.639999,2218100,10,89.80999799999933
1154,2019-10-28,91.83000200000001,92.800003,91.779999,92.190002,92.190002,1841000,10,91.63999899999932
1155,2019-10-29,91.879997,92.379997,90.900002,91.029999,91.029999,1552300,10,92.19000199999932
1156,2019-10-30,91.050003,91.889999,90.410004,91.66999799999999,91.66999799999999,1694800,10,91.02999899999934
1157,2019-10-31,91.120003,91.400002,90.410004,90.839996,90.839996,1997500,10,91.66999799999931
1158,2019-11-01,91.650002,92.519997,91.290001,91.650002,91.650002,2248300,11,90.83999599999933
1159,2019-11-04,92.309998,92.959999,92.029999,92.389999,92.389999,1905900,11,91.65000199999933
1160,2019-11-05,92.629997,93.620003,92.459999,93.120003,93.120003,2624000,11,92.38999899999934
1161,2019-11-06,93.41999799999999,93.599998,92.58000200000001,93.339996,93.339996,1179300,11,93.12000299999933
1162,2019-11-07,94.0,95.160004,93.559998,93.800003,93.800003,3014100,11,93.33999599999933
1163,2019-11-08,93.809998,93.860001,92.610001,93.440002,93.440002,914900,11,93.80000299999934
1164,2019-11-11,92.849998,93.82,92.66999799999999,93.529999,93.529999,1127100,11,93.44000199999934
1165,2019-11-12,93.440002,93.879997,92.660004,92.720001,92.720001,1542000,11,93.52999899999934
1166,2019-11-13,92.620003,92.980003,92.040001,92.41999799999999,92.41999799999999,1822600,11,92.72000099999931
1167,2019-11-14,92.75,92.949997,91.900002,92.519997,92.519997,1051800,11,92.41999799999931
1168,2019-11-15,93.0,93.5,92.32,92.510002,92.510002,1552700,11,92.51999699999934
1169,2019-11-18,92.449997,92.790001,91.449997,92.769997,92.769997,1808700,11,92.51000199999935
1170,2019-11-19,93.129997,93.720001,92.41999799999999,93.290001,93.290001,1606400,11,92.76999699999935
1171,2019-11-20,92.75,93.459999,90.849998,91.699997,91.699997,3133900,11,93.29000099999935
1172,2019-11-21,91.879997,92.110001,90.769997,90.970001,90.970001,1630900,11,91.69999699999933
1173,2019-11-22,91.099998,91.940002,90.940002,91.779999,91.779999,1440400,11,90.97000099999934
1174,2019-11-25,92.110001,93.129997,91.550003,92.519997,92.519997,1941700,11,91.77999899999935
1175,2019-11-26,92.480003,92.91999799999999,92.019997,92.760002,92.760002,2042400,11,92.51999699999934
1176,2019-11-27,93.059998,93.66999799999999,92.769997,93.050003,93.050003,1602200,11,92.76000199999935
1177,2019-11-29,92.800003,93.489998,92.510002,92.800003,92.800003,905800,11,93.05000299999936
1178,2019-12-02,93.0,93.620003,91.440002,91.629997,91.629997,1941600,12,92.80000299999938
1179,2019-12-03,90.599998,90.779999,88.5,88.870003,88.870003,3352800,12,91.62999699999938
1180,2019-12-04,89.160004,89.809998,88.129997,88.16999799999999,88.16999799999999,2072400,12,88.87000299999937
1181,2019-12-05,89.099998,89.33000200000001,87.599998,87.860001,87.860001,1959700,12,88.16999799999937
1182,2019-12-06,88.790001,89.5,88.550003,88.58000200000001,88.58000200000001,1485300,12,87.86000099999936
1183,2019-12-09,88.489998,88.58000200000001,87.300003,87.610001,87.610001,2160900,12,88.58000199999937
1184,2019-12-10,87.58000200000001,87.91999799999999,86.360001,86.510002,86.510002,1994800,12,87.61000099999936
1185,2019-12-11,86.470001,87.150002,86.08000200000001,87.019997,87.019997,2418200,12,86.51000199999937
1186,2019-12-12,87.699997,89.900002,87.32,88.470001,88.470001,2903600,12,87.01999699999938
1187,2019-12-13,88.199997,89.43,87.41999799999999,87.58000200000001,87.58000200000001,1972800,12,88.47000099999939
1188,2019-12-16,87.949997,89.459999,87.949997,88.629997,88.629997,2090200,12,87.58000199999938
1189,2019-12-17,88.57,89.989998,88.349998,89.360001,89.360001,2218400,12,88.62999699999938
1190,2019-12-18,89.5,89.980003,88.360001,88.839996,88.839996,1876900,12,89.36000099999939
1191,2019-12-19,89.279999,89.779999,89.050003,89.220001,89.220001,2172500,12,88.83999599999937
1192,2019-12-20,89.370003,89.900002,89.050003,89.279999,89.279999,3025900,12,89.22000099999939
1193,2019-12-23,89.720001,90.099998,89.279999,89.440002,89.440002,1905900,12,89.27999899999938
1194,2019-12-24,89.459999,89.629997,88.660004,89.150002,89.150002,771100,12,89.4400019999994
1195,2019-12-26,89.300003,89.720001,88.800003,89.260002,89.260002,1039700,12,89.15000199999939
1196,2019-12-27,89.309998,89.389999,88.010002,88.370003,88.370003,1402100,12,89.26000199999939
1197,2019-12-30,88.510002,88.860001,87.510002,87.959999,87.959999,1799900,12,88.37000299999939
1198,2019-12-31,87.709999,88.459999,87.709999,88.089996,88.089996,2073700,12,87.95999899999939
1199,2020-01-02,89.57,90.57,89.110001,89.739998,89.739998,2769800,1,88.0899959999994
1200,2020-01-03,86.800003,88.160004,86.260002,87.900002,87.900002,3562900,1,89.7399979999994
1201,2020-01-06,86.720001,88.07,86.650002,87.699997,87.699997,2652700,1,87.90000199999942
1202,2020-01-07,87.410004,88.160004,86.739998,86.769997,86.769997,2581300,1,87.6999969999994
1203,2020-01-08,86.900002,88.449997,86.300003,87.300003,87.300003,4152500,1,86.76999699999942
1204,2020-01-09,87.720001,88.720001,87.5,87.949997,87.949997,2252200,1,87.30000299999942
1205,2020-01-10,88.040001,88.260002,86.970001,87.309998,87.309998,2035700,1,87.94999699999943
1206,2020-01-13,87.309998,87.66999799999999,86.699997,86.889999,86.889999,2707600,1,87.30999799999944
1207,2020-01-14,88.16999799999999,89.639999,87.709999,87.849998,87.849998,3243500,1,86.88999899999943
1208,2020-01-15,87.610001,88.800003,87.25,88.290001,88.290001,1878900,1,87.84999799999945
1209,2020-01-16,88.790001,89.720001,88.779999,89.540001,89.540001,2427500,1,88.29000099999945
1210,2020-01-17,89.800003,90.099998,88.959999,89.699997,89.699997,4221100,1,89.54000099999946
1211,2020-01-21,87.879997,88.0,84.57,85.790001,85.790001,9546700,1,89.69999699999944
1212,2020-01-22,86.75,87.57,83.150002,83.339996,83.339996,8453200,1,85.79000099999945
1213,2020-01-23,83.0,85.16999799999999,81.059998,84.879997,84.879997,6194300,1,83.33999599999943
1214,2020-01-24,84.309998,84.730003,80.279999,81.900002,81.900002,6869800,1,84.87999699999942
1215,2020-01-27,78.0,78.459999,76.550003,77.629997,77.629997,8671300,1,81.9000019999994
1216,2020-01-28,78.25,78.470001,77.0,77.050003,77.050003,7575600,1,77.6299969999994
1217,2020-01-29,77.400002,77.489998,75.010002,75.209999,75.209999,5508200,1,77.0500029999994
1218,2020-01-30,74.660004,77.980003,74.440002,77.75,77.75,5900400,1,75.20999899999941
1219,2020-01-31,77.16999799999999,77.290001,74.519997,74.800003,74.800003,5196600,1,77.74999999999942
1220,2020-02-03,75.489998,77.120003,74.879997,74.910004,74.910004,3951400,2,74.80000299999944
1221,2020-02-04,76.639999,79.529999,76.5,78.889999,78.889999,6423900,2,74.91000399999945
1222,2020-02-05,80.760002,82.360001,80.050003,81.849998,81.849998,6993700,2,78.88999899999943
1223,2020-02-06,82.400002,82.720001,79.790001,80.5,80.5,5218800,2,81.84999799999945
1224,2020-02-07,80.0,80.239998,78.650002,79.480003,79.480003,3129700,2,80.49999999999946
1225,2020-02-10,78.949997,79.610001,77.779999,79.470001,79.470001,3492700,2,79.48000299999944
1226,2020-02-11,80.019997,81.449997,79.940002,80.529999,80.529999,2763600,2,79.47000099999944
1227,2020-02-12,81.08000200000001,82.599998,81.0,82.199997,82.199997,2907100,2,80.52999899999944
1228,2020-02-13,81.0,81.739998,80.370003,80.989998,80.989998,2998800,2,82.19999699999943
1229,2020-02-14,81.019997,81.440002,79.400002,79.550003,79.550003,3119700,2,80.98999799999945
1230,2020-02-18,79.0,80.629997,78.650002,80.239998,80.239998,4183400,2,79.55000299999945
1231,2020-02-19,80.940002,80.940002,79.190002,79.41999799999999,79.41999799999999,3350300,2,80.23999799999945
1232,2020-02-20,79.300003,81.66999799999999,79.300003,79.910004,79.910004,2893900,2,79.41999799999944
1233,2020-02-21,79.400002,79.400002,77.32,78.010002,78.010002,4541400,2,79.91000399999945
1234,2020-02-24,75.08000200000001,76.019997,73.650002,75.470001,75.470001,6332900,2,78.01000199999943
1235,2020-02-25,75.760002,76.18,70.32,70.57,70.57,8076200,2,75.47000099999944
1236,2020-02-26,71.75,71.910004,65.889999,66.529999,66.529999,9363900,2,70.56999999999945
1237,2020-02-27,62.900002,69.019997,61.200001,64.940002,64.940002,10257100,2,66.52999899999946
1238,2020-02-28,62.849998,64.879997,60.830002,61.59,61.59,9958000,2,64.94000199999945
1239,2020-03-02,61.130001,61.27,57.040001000000004,61.259997999999996,61.259997999999996,13015200,3,61.58999999999945
1240,2020-03-03,63.139998999999996,63.529999,57.959998999999996,58.290001000000004,58.290001000000004,9208800,3,61.25999799999944
1241,2020-03-04,59.509997999999996,59.740002000000004,56.32,59.470001,59.470001,10671200,3,58.29000099999945
1242,2020-03-05,57.110001000000004,57.16,50.93,51.59,51.59,13974700,3,59.47000099999944
1243,2020-03-06,48.610001000000004,56.0,48.259997999999996,52.099998,52.099998,16492200,3,51.58999999999944
1244,2020-03-09,49.59,50.990002000000004,45.919998,46.779999,46.779999,12307600,3,52.09999799999943
1245,2020-03-10,51.0,54.330002,46.619999,52.560001,52.560001,15642900,3,46.779998999999435
1246,2020-03-11,50.529999,51.23,48.049999,49.34,49.34,10899400,3,52.56000099999944
1247,2020-03-12,42.77,44.310001,37.009997999999996,37.080002,37.080002,19423600,3,49.339999999999435
1248,2020-03-13,41.330002,42.490002000000004,34.0,41.639998999999996,41.639998999999996,24135300,3,37.08000199999944
1249,2020-03-16,34.34,39.369999,30.379998999999998,35.470001,35.470001,28259500,3,41.63999899999943
1250,2020-03-17,36.490002000000004,38.139998999999996,30.049999,30.67,30.67,21078900,3,35.470000999999435
1251,2020-03-18,28.809998999999998,28.969998999999998,17.799999,21.379998999999998,21.379998999999998,35372700,3,30.66999999999944
1252,2020-03-19,21.34,23.99,18.09,21.280001000000002,21.280001000000002,31611200,3,21.379998999999437
1253,2020-03-20,23.370001000000002,30.74,22.200001,24.5,24.5,37408000,3,21.280000999999444
1254,2020-03-23,25.969998999999998,26.6,23.370001000000002,26.25,26.25,25585800,3,24.499999999999442
1255,2020-03-24,31.99,34.150002,30.01,33.0,33.0,31502500,3,26.249999999999446
